0.384111,0.877234,-0.287938,-0.711717,1.009637,0.403402
0.386835,0.869183,-0.308008,-0.761941,-0.866986,0.534967
0.387297,0.866228,-0.315657,-0.704604,-0.581972,0.423628
0.376807,0.877037,-0.298012,-0.730521,-0.397561,0.34742
0.342297,0.898112,-0.276074,-0.118175,0.165884,0.564069
0.301726,0.9225,-0.240713,-0.040709,0.493027,0.646185
0.266299,0.945165,-0.189039,-0.054629,0.458964,0.043928
0.244524,0.958097,-0.149151,-0.06685,0.112201,0.226131
0.234498,0.965446,-0.113628,-0.119981,-0.004371,0.120724
0.228735,0.969697,-0.085749,-0.070547,-0.202134,0.072398
0.224954,0.972117,-0.066106,-0.05253,-0.326075,0.060658
0.220349,0.974159,-0.049461,0.080813,-0.426368,0.064689
0.214664,0.976095,-0.033814,0.057797,-0.365286,0.097809
0.207169,0.978164,-0.016128,-0.090974,-0.153579,0.233886
0.194175,0.980938,0.006485,-0.012367,-0.014294,0.179688
0.178076,0.983552,0.029978,-0.023733,0.054976,0.129659
0.156832,0.986399,0.049039,0.037,0.02828,-0.223096
0.132626,0.989521,0.056938,0.28255,-0.162678,-0.332985
0.107155,0.992469,0.059213,0.486244,-0.173194,-0.326288
0.085258,0.994563,0.059654,0.53431,-0.073146,-0.169593
0.070642,0.995537,0.062442,0.483847,0.021812,-0.05939
0.063065,0.995782,0.06651,0.515517,0.183875,-0.147168
0.061107,0.995877,0.066919,0.413334,0.436481,-0.296335
0.062906,0.996159,0.060768,0.418631,0.494929,-0.237907
0.07247,0.99608,0.050571,0.371057,0.418929,-0.156986
0.091219,0.995296,0.032394,0.246016,0.116261,0.079789
0.120038,0.992759,0.00247,-0.034711,-0.170539,0.021624
0.156002,0.986988,-0.038778,-0.051891,-0.052631,-0.10081
0.193981,0.977105,-0.087317,-0.073986,0.599189,-0.091928
0.224706,0.965331,-0.13278,-0.337605,0.639573,0.137434
0.247706,0.954098,-0.1683,-0.347788,0.52103,0.166561
0.273024,0.941462,-0.197723,-0.204146,0.222494,-0.083191
0.301885,0.926711,-0.22374,-0.191457,0.277039,-0.019363
0.329007,0.911761,-0.245835,-0.316465,0.359906,0.16156
0.349993,0.89808,-0.266356,0.014051,0.024832,0.051069
0.366932,0.884057,-0.289471,-0.027897,-0.096581,0.034558
0.378555,0.871641,-0.311334,-0.009246,-0.5155,-0.008307
0.386406,0.861309,-0.32989,-0.091484,-0.545147,0.02833
0.388402,0.853148,-0.348241,-0.06609,-0.522292,0.090246
0.385812,0.847164,-0.365312,-0.036462,-0.506908,0.1727
0.37987,0.843547,-0.379627,-0.071734,-0.513515,0.171344
0.368284,0.843163,-0.391705,-0.099012,-0.516808,0.223111
0.35113,0.846565,-0.400032,-0.075739,-0.454429,0.284096
0.333019,0.853461,-0.400865,-0.088573,-0.296577,0.354417
0.320325,0.863757,-0.38898,0.001285,-0.157413,0.33388
0.318279,0.877559,-0.358578,-0.075298,-0.084682,0.063717
0.327034,0.890847,-0.315323,-0.167412,0.614066,-0.259155
0.342715,0.895246,-0.284728,0.289411,1.194186,-0.645036
0.362147,0.886249,-0.288793,-0.238642,0.171994,-0.510493
0.372271,0.87682,-0.304285,-0.104327,0.46017,-0.422796
