0.048526,0.963735,0.262404,0.017788,-0.156331,-0.168562
0.027525,0.951727,0.305702,0.021792,-0.268316,-0.666236
0.044033,0.922752,0.382863,-0.211391,0.374474,1.231807
0.063574,0.880935,0.468941,-0.458197,2.376054,0.286643
0.078518,0.832316,0.548706,-0.189266,1.958196,-0.673065
0.100647,0.789401,0.605564,0.417694,-0.074603,-0.812321
0.12124,0.761979,0.636146,0.515448,-0.507431,-0.318321
0.133361,0.754928,0.642098,0.407136,-0.315399,-0.074715
0.130439,0.767235,0.627955,0.311898,-0.020699,-0.280803
0.119397,0.795745,0.593738,0.198581,-0.138397,-0.362278
0.108127,0.832725,0.543019,-0.048465,-0.210639,-0.524128
0.10078,0.872328,0.478412,-0.265621,-0.261107,-0.481022
0.091632,0.91321,0.397043,-0.330478,-0.293611,-0.362818
0.091152,0.947979,0.304991,-0.34373,-0.392925,-0.330031
0.104192,0.971367,0.213501,0.126704,-0.232842,-0.59111
0.118798,0.982518,0.143311,-0.05732,-0.652974,-0.071168
0.12581,0.98495,0.118486,-0.201035,-0.816813,0.537779
0.117864,0.982242,0.14595,-0.390722,-0.540836,1.881882
0.100599,0.981696,0.161697,-0.173353,-0.907599,0.341431
0.080699,0.987298,0.136836,-0.059794,-0.964303,-0.72816
0.05937,0.99083,0.121342,0.408739,-0.39473,-0.739842
0.079791,0.981814,0.172241,0.671475,1.707334,0.080002
0.120728,0.963112,0.240484,-0.119187,2.675697,4.172693
0.062206,0.961866,0.26634,0.113987,-0.345762,-0.255506
0.017035,0.955781,0.293574,0.040552,-0.94008,-1.401011
0.00602,0.9456,0.325265,-0.19796,-0.99751,-0.903222
0.028816,0.935775,0.351406,-0.038231,0.599579,2.416233
0.060312,0.903976,0.423298,-0.279703,2.956116,1.576595
0.056136,0.867671,0.493951,-0.090727,1.851323,-0.759622
0.065015,0.827597,0.557537,0.042651,1.362574,-1.03854
0.082571,0.797303,0.597897,0.443583,0.175552,-0.495801
0.09604,0.782412,0.615304,0.381164,-0.487063,-0.014794
0.099012,0.785099,0.611399,0.303637,-0.397083,-0.018457
0.098172,0.803679,0.586902,0.126544,-0.11827,-0.215854
0.095171,0.832084,0.546417,0.0809,-0.103492,-0.525131
0.094365,0.862619,0.496968,0.07484,-0.113016,-0.538243
0.098364,0.894233,0.436654,-0.059958,-0.079581,-0.476632
0.101875,0.926348,0.362622,-0.228188,-0.385272,-0.317899
0.108585,0.954109,0.279069,-0.165897,-0.831764,-0.398118
0.121085,0.972461,0.199131,-0.270544,-0.790058,-0.576084
0.137442,0.981842,0.130731,-0.52883,-0.767731,-0.116342
0.144605,0.983834,0.105619,-0.904051,-0.598733,2.29761
0.130818,0.981154,0.142192,-0.551014,-0.465804,2.660207
0.106624,0.984449,0.139591,0.094609,-0.864241,-0.751026
0.085064,0.989841,0.113898,0.178227,-0.89864,-0.997077
0.063746,0.992148,0.10758,0.745001,-0.094229,-0.645895
0.08589,0.985484,0.14642,0.637438,1.563436,0.085544
0.137586,0.969228,0.204113,0.601672,2.135111,1.351597
0.101031,0.964109,0.245525,-0.159396,-0.475263,0.05164
0.06292,0.960021,0.272755,-0.124764,-0.631958,-0.841359
