-0.057896,0.991033,-0.120383,-0.053646,0.16923,-0.127298
-0.050658,0.991745,-0.117752,-0.067308,0.079574,-0.113266
-0.044777,0.992476,-0.113919,-0.004128,-0.103728,-0.031467
-0.039482,0.993053,-0.110799,0.025872,-0.193157,0.067022
-0.032885,0.993416,-0.109695,0.037081,-0.209328,0.122893
-0.022384,0.993831,-0.108578,0.063735,-0.273341,0.092251
-0.008287,0.994329,-0.105976,0.101946,-0.319052,0.05669
0.006378,0.994921,-0.100406,0.116333,-0.341143,0.023685
0.020853,0.995457,-0.092843,0.096304,-0.27866,0.05816
0.035444,0.995565,-0.08709,0.075716,-0.228551,0.076012
0.050225,0.995125,-0.08481,0.052925,-0.159356,0.09128
0.063881,0.994428,-0.083802,0.066093,-0.044522,0.106309
0.07438,0.993993,-0.080222,0.055594,-0.044087,0.102729
0.081302,0.994013,-0.07292,0.1181,0.028814,0.037428
0.085154,0.994317,-0.063816,0.082983,0.161826,0.038563
0.086379,0.99476,-0.054607,0.035142,0.223945,0.064587
0.084451,0.995431,-0.044431,-0.009958,0.203925,0.068799
0.080898,0.995994,-0.037951,0.104755,0.265114,-0.164137
0.082392,0.995874,-0.037907,0.044988,0.44863,-0.073604
0.088052,0.9955,-0.034869,-0.059182,0.63835,0.075336
0.094731,0.9952,-0.024349,-0.004094,0.507013,-0.063603
0.100792,0.99477,-0.01623,0.126289,0.068692,-0.291937
0.104493,0.994339,-0.018973,0.088775,-0.144348,-0.365121
0.105604,0.993892,-0.031883,0.013888,-0.197963,-0.269341
0.104429,0.993549,-0.044107,-0.013884,-0.175769,-0.163901
0.102576,0.993507,-0.049118,0.054894,-0.122214,-0.106888
0.100623,0.993775,-0.047696,0.150171,0.003982,-0.085971
0.098156,0.994239,-0.042938,0.172093,0.105859,-0.081544
0.095739,0.994678,-0.037928,0.179301,0.096096,-0.066763
0.092889,0.99504,-0.035433,0.170005,0.082551,-0.018217
0.087085,0.995548,-0.035897,0.138974,0.015987,-0.001929
0.078282,0.996223,-0.037418,0.127253,-0.104332,-0.004925
0.067392,0.996987,-0.03827,0.10932,-0.226296,-0.028564
0.054262,0.997754,-0.039141,0.038511,-0.308438,-0.032621
0.037812,0.998477,-0.040031,-0.138307,-0.366565,-0.047981
0.019143,0.998908,-0.042471,-0.165033,-0.364204,-0.053644
0.001465,0.998844,-0.047928,-0.200043,-0.294422,-0.094482
-0.012184,0.998344,-0.056128,-0.159416,-0.208961,-0.091639
-0.021131,0.997678,-0.064666,-0.105258,-0.137845,-0.038331
-0.025597,0.997096,-0.071657,-0.046699,-0.08462,0.034472
-0.02719,0.996599,-0.077718,-0.03859,-0.075487,0.086782
-0.028009,0.996046,-0.084246,-0.079168,-0.079283,0.111742
-0.029282,0.995393,-0.091248,-0.138168,-0.036286,0.07959
-0.031653,0.994603,-0.098753,-0.205728,0.034587,0.025968
-0.035811,0.993675,-0.106387,-0.255555,0.10032,0.00191
-0.041616,0.992803,-0.112251,-0.259363,0.159403,0.00901
-0.048018,0.99174,-0.118896,-0.218202,0.195714,0.030563
-0.054309,0.990406,-0.127029,-0.092557,0.235775,-0.001298
-0.060436,0.988706,-0.137108,0.040295,0.277392,-0.100395
-0.064919,0.98684,-0.148067,0.106941,0.323875,-0.113118
